OccNet chamfer-L1,OccNet chamfer-L2,OccNet normal consistency,OccNet f-scores,DeepSDF chamfer,VIoU,Dice,pred_is_watertight,pred_is_volume,num_vertices,num_faces,case_name,seed,npy_path,gt_mesh_path,final_loss,model_type,hidden_features,hidden_layers,first_w0,hidden_w0,lr,epochs,batch_size,grid_res,init_type,init_checkpoint,status
0.012462313663550549,0.00030776429656143657,0.8562062159373633,0.5872201027804735,0.0006155285931228731,0.8077628016471863,0.8936601500977893,True,False,88240,176476,s0004,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0004_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0004_Segment_1.stl,0.3144145090103149,siren,128,3,15.0,10.0,5e-05,10,2048,256,meta,outputs/meta/meta_siren_1/meta_init.pt,ok
0.009663001759658209,0.00019550264685526072,0.9216016243012657,0.6652400400528037,0.00039100529371052144,0.8874177932739258,0.9403512120633709,True,False,121530,243056,s0040,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0040_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0040_Segment_1.stl,0.2814944948673248,siren,128,3,15.0,10.0,5e-05,10,2048,256,meta,outputs/meta/meta_siren_1/meta_init.pt,ok
0.011530961793221686,0.0002691848078249058,0.8894770726379136,0.5743378283050629,0.0005383696156498116,0.8252884745597839,0.904282788709821,True,False,70792,141580,s0045,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0045_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0045_Segment_1.stl,0.29943379039764406,siren,128,3,15.0,10.0,5e-05,10,2048,256,meta,outputs/meta/meta_siren_1/meta_init.pt,ok
