OccNet chamfer-L1,OccNet chamfer-L2,OccNet normal consistency,OccNet f-scores,DeepSDF chamfer,VIoU,Dice,pred_is_watertight,pred_is_volume,num_vertices,num_faces,case_name,seed,npy_path,gt_mesh_path,final_loss,model_type,hidden_features,hidden_layers,first_w0,hidden_w0,lr,epochs,batch_size,grid_res,status
0.002673680476327764,1.859180684542315e-05,0.9817089175226522,0.9919916869868503,3.71836136908463e-05,0.9779413938522339,0.9888477079386357,False,False,121194,242376,s0375,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0375_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0375_Segment_1.stl,0.06029949902296066,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.004408412514077963,0.00012167538849049062,0.9666527520480792,0.9358140275523725,0.00024335077698098124,0.963890790939331,0.9816134430405821,True,False,69980,139848,s0416,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0416_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0416_Segment_1.stl,0.05531025049090386,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.0039436538201846096,0.00010362163255953182,0.9712715343381308,0.9675007225779798,0.00020724326511906363,0.9747928380966187,0.9872355359437806,True,False,137362,274600,s0446,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0446_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0446_Segment_1.stl,0.06551528480052948,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.0046143660717429405,0.00012267274458487717,0.9735715214864606,0.9591393747332259,0.00024534548916975435,0.9680446982383728,0.9837629247493318,True,False,161500,322884,s0472,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0472_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0472_Segment_1.stl,0.05849299888014793,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.0038562112368756376,7.66649505968691e-05,0.970114332307086,0.9576004223831799,0.0001533299011937382,0.9682956337928772,0.9838924804490089,True,False,109530,218988,s0511,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0511_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0511_Segment_1.stl,0.06627649772167206,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003295562397275604,4.047408532089509e-05,0.9765983023229048,0.9738065126018076,8.094817064179018e-05,0.9762658476829529,0.9879904078533881,False,False,131138,262192,s0549,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0549_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0549_Segment_1.stl,0.05292396223545075,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.0036529917409584773,6.14345666330632e-05,0.9755942442319703,0.9660610826965037,0.0001228691332661264,0.9756491184234619,0.9876745034286887,True,False,136550,273032,s0592,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0592_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0592_Segment_1.stl,0.058638013219833376,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.0036949801003012366,6.750609182880927e-05,0.9776705558787905,0.968258408027446,0.00013501218365761855,0.9792657494544983,0.9895242762509103,False,False,155447,310800,s0628,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0628_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0628_Segment_1.stl,0.05273228305578232,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003866284209455505,7.737528802418191e-05,0.9768805734808959,0.9689556962612726,0.00015475057604836382,0.9767182469367981,0.988222023985445,True,False,156725,313342,s0651,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0651_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0651_Segment_1.stl,0.06260798283815384,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003952025638916402,0.00019466913020334142,0.9755841012978699,0.9672915863023461,0.00038933826040668285,0.9679248332977295,0.9837010266645091,True,False,123612,247108,s0687,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0687_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0687_Segment_1.stl,0.05526453024744987,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.004122854928558711,0.00010138265887567366,0.9732519991981134,0.9503474329035239,0.00020276531775134733,0.9716541171073914,0.9856233104369451,True,False,118042,235928,s0708,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0708_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0708_Segment_1.stl,0.05337258328795433,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.005054116106809826,0.00040800639737311817,0.9699767973044459,0.960820691332869,0.0008160127947462363,0.9719052314758301,0.9857524771775037,True,False,127404,254728,s0752,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0752_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0752_Segment_1.stl,0.0630143236041069,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.004086381634993016,8.026890963507329e-05,0.9717409558733558,0.9575138620973669,0.00016053781927014658,0.9670205116271973,0.9832337986669559,True,False,141033,281954,s0754,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0754_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0754_Segment_1.stl,0.06071688554286957,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003980723736097385,7.667376884241503e-05,0.9694904261518766,0.9636211652186536,0.00015334753768483006,0.9719191193580627,0.9857596193346266,True,False,148378,296692,s0763,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0763_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0763_Segment_1.stl,0.06758937602043152,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.0032250321583843387,4.7598151117592426e-05,0.9709471076540745,0.9757515139158542,9.519630223518485e-05,0.9724536538124084,0.9860344858651195,True,False,119840,239600,s0912,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0912_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0912_Segment_1.stl,0.06359903441667557,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.004570901047630672,0.00015042572286061285,0.9740283023512997,0.9633967270502597,0.0003008514457212257,0.9414262175559998,0.9698295062371903,False,False,151681,303256,s0918,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0918_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0918_Segment_1.stl,0.06948704468011856,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003574019829052885,5.481933656351536e-05,0.9765304296494877,0.9732526831973464,0.00010963867312703071,0.9568292498588562,0.9779384127108355,True,False,161238,322400,s0923,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0923_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0923_Segment_1.stl,0.057359439718723294,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003944980021838064,0.00010025238305102216,0.9496034792806963,0.9363697381346415,0.00020050476610204433,0.9496378898620605,0.9741684881842317,True,False,43968,87868,s0933,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0933_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0933_Segment_1.stl,0.05458490180373192,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003582522923809183,6.943898241503221e-05,0.9788101498334723,0.9812825858248302,0.00013887796483006443,0.9793750643730164,0.9895800757222281,True,False,177800,355524,s0950,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0950_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0950_Segment_1.stl,0.06453353896141052,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.00401867668402047,9.242558786852226e-05,0.9718023472120605,0.9610717565249931,0.00018485117573704453,0.9747868776321411,0.9872324989138972,True,False,150193,300290,s0957,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0957_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0957_Segment_1.stl,0.05443759580850601,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003403029060599366,4.091305829555157e-05,0.9809234328152998,0.980141225239193,8.182611659110314e-05,0.9823443293571472,0.991093545093304,True,False,185133,370194,s0985,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0985_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0985_Segment_1.stl,0.0527495515525341,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.002882310552550946,3.3316901682532185e-05,0.9797740696189288,0.9860652039181488,6.663380336506437e-05,0.9808217883110046,0.9903180613455717,True,False,132533,264974,s0986,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0986_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0986_Segment_1.stl,0.053627068507671356,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.004048015566403561,0.00011015497200086801,0.9737164184626539,0.9653674379951461,0.00022030994400173601,0.9764278531074524,0.9880733592595105,True,False,161450,322800,s0994,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0994_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0994_Segment_1.stl,0.059018623316287995,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003888212903248363,6.853721546764065e-05,0.9719402820072089,0.9638114496660998,0.0001370744309352813,0.9685142040252686,0.9840052939914807,True,False,143236,286348,s1031,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s1031_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s1031_Segment_1.stl,0.0560093809902668,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003561624712782034,6.263827673361637e-05,0.9743893603900867,0.9624578942834607,0.00012527655346723275,0.9723393321037292,0.9859757079619027,True,False,125255,250398,s1046,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s1046_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s1046_Segment_1.stl,0.05670467875599861,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.004451185063161819,0.00014462752095315923,0.9659206200829848,0.954128880656369,0.00028925504190631846,0.9484953284263611,0.973566943160522,True,False,111676,223232,s1100,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s1100_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s1100_Segment_1.stl,0.05978914909958839,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.0037111728928312495,5.385013793662563e-05,0.9716660987776535,0.9702207391689499,0.00010770027587325126,0.9726144075393677,0.9861171006389381,True,False,151005,301922,s1127,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s1127_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s1127_Segment_1.stl,0.061064135801792145,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.0038512772494127667,5.69765632919236e-05,0.9765644678477743,0.9632347033748885,0.0001139531265838472,0.9776726365089417,0.9887102845214596,False,False,187735,375348,s1131,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s1131_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s1131_Segment_1.stl,0.058319893050193784,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.003789515620538513,7.515095728893628e-05,0.9722044520114429,0.960275151918547,0.00015030191457787256,0.9696713089942932,0.9846021535722917,False,False,117178,234268,s1143,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s1143_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s1143_Segment_1.stl,0.0575072852730751,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
0.004272115967011533,0.0001174040705932094,0.9745159702145425,0.9652015213375351,0.0002348081411864188,0.9657986164093018,0.9826018021078858,False,False,158503,316904,s1206,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s1206_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s1206_Segment_1.stl,0.06951054481267929,siren,128,3,15.0,15.0,5e-05,200,2048,256,ok
