OccNet chamfer-L1,OccNet chamfer-L2,OccNet normal consistency,OccNet f-scores,DeepSDF chamfer,VIoU,Dice,pred_is_watertight,pred_is_volume,num_vertices,num_faces,case_name,seed,npy_path,gt_mesh_path,final_loss,model_type,hidden_features,hidden_layers,first_w0,hidden_w0,lr,epochs,batch_size,grid_res,init_type,init_checkpoint,status
0.007878276621032567,0.000168258263803501,0.9042059475077071,0.8076458393330573,0.000336516527607002,0.8760329484939575,0.933920638683841,False,False,96915,193828,s0004,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0004_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0004_Segment_1.stl,0.2335094293832779,siren,128,3,15.0,10.0,5e-05,25,2048,256,meta,outputs/meta/meta_siren_1/meta_init.pt,ok
0.00681431129003026,0.00012081840909530686,0.9413017897176204,0.8274591509946734,0.00024163681819061372,0.9232779741287231,0.9601087054347852,True,False,127696,255388,s0040,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0040_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0040_Segment_1.stl,0.208859867978096,siren,128,3,15.0,10.0,5e-05,25,2048,256,meta,outputs/meta/meta_siren_1/meta_init.pt,ok
0.008114444559916492,0.0001301941166100932,0.9199935800904704,0.7353638634866968,0.0002603882332201864,0.8676662445068359,0.9291448564376265,True,False,77500,154996,s0045,2024,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/npy/3D_Reconstruction/s0045_Segment_1.npy,/home/bsc18/workplace/dataset/Totalsegmentator_dataset_v201_Liver/ok/sampled_20000/mesh/s0045_Segment_1.stl,0.2352577712059021,siren,128,3,15.0,10.0,5e-05,25,2048,256,meta,outputs/meta/meta_siren_1/meta_init.pt,ok
